EAN,NOMBRE,COSTE,UNIDADES (stock_actual),PVP,SKU,Categoría,TIPO,TIPO_IVA,Proveedor
9791387831615,The Climber 15,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9791387831868,The Climber 16,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9791388055065,The Climber 17,"6,06",2,9,,Libros de cómics,MANGA,4,AZETA
9788419914064,The Climber 2,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9788419914590,The Climber 4,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9788419914903,The Climber 5,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9788410223936,The Climber 9,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9788409523023,The Horizon 1,"10,74",1,"15,95",,Libros de cómics,MANGA,4,AZETA
9788409540969,The Horizon 2,"9,76",0,"14,5",,Libros de cómics,MANGA,4,AZETA
9788409562084,The Horizon 3,"9,76",1,"14,5",,Libros de cómics,MANGA,4,AZETA
9791388055003,Therapy Restart 5,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9791387831677,To your eternity 23,"5,72",1,"8,5",,Libros de cómics,MANGA,4,AZETA
9791388055072,To your eternity 24,"5,72",1,"8,5",,Libros de cómics,MANGA,4,AZETA
9791388055423,To your eternity 25,"5,72",1,"8,5",,Libros de cómics,MANGA,4,AZETA
9788418309854,Todo Esta En Mis Manos,"16,16",1,24,,Libros de cómics,MANGA,4,UDL
9788419177308,Tokko Zero 1,"6,39",1,"9,5",,Libros de cómics,MANGA,4,ASTURLIBROS
9788419177315,Tokko Zero 2,"6,39",1,"9,5",,Libros de cómics,MANGA,4,ASTURLIBROS
9788419177322,Tokko Zero 3,"6,39",1,"9,5",,Libros de cómics,MANGA,4,ASTURLIBROS
9788419177339,Tokko Zero 4,"8,04",0,"11,95",,Libros de cómics,MANGA,4,ASTURLIBROS
9791387779474,Tomie 1,"16,1",1,25,,Libros de cómics,MANGA,4,PLANETA
9791387919511,Tomie 2,"16,1",1,25,,Libros de cómics,MANGA,4,PLANETA
9791387831752,Tomodachi Game 12,"5,72",1,"8,5",,Libros de cómics,MANGA,4,AZETA
9791388055027,Tomodachi Game 13,"5,72",1,"8,5",,Libros de cómics,MANGA,4,AZETA
9788416960170,Tomodachi Game 6,"5,72",1,"8,5",,Libros de cómics,MANGA,4,AZETA
9788416960262,Tragones y mazmorras 1,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9788419195241,Tragones y mazmorras 10,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9788419195531,Tragones y mazmorras 11,"6,06",0,9,,Libros de cómics,MANGA,4,AZETA
9788419914170,Tragones y mazmorras 12,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9788410223141,Tragones y mazmorras 13,"6,06",0,9,,Libros de cómics,MANGA,4,AZETA
9788410223516,Tragones y mazmorras 14,"6,06",0,9,,Libros de cómics,MANGA,4,AZETA
9788416960378,Tragones y mazmorras 2,"6,06",0,9,,Libros de cómics,MANGA,4,AZETA
9788416960477,Tragones y mazmorras 3,"6,06",0,9,,Libros de cómics,MANGA,4,AZETA
9788416960651,Tragones y mazmorras 4,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9788417373078,Tragones y mazmorras 5,"6,06",0,9,,Libros de cómics,MANGA,4,AZETA
9788417373597,Tragones y mazmorras 6,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9788417820855,Tragones y mazmorras 7,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9788418222627,Tragones y mazmorras 8,"6,06",0,9,,Libros de cómics,MANGA,4,AZETA
9788418788130,Tragones y mazmorras 9,"6,06",0,9,,Libros de cómics,MANGA,4,AZETA
9791388055119,Tranquilos Yano 8,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9791388055591,Tranquilos Yano 9,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9788410223882,Trump 2,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9791387506155,Trump 3,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9791387506452,Trump 4,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9791387506773,Trump 5,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9791399042085,Urotsukidoji 1,"6,73",1,10,,Libros de cómics,MANGA,4,AZETA
9791399179606,Urotsukidoji 2,"6,73",1,10,,Libros de cómics,MANGA,4,AZETA
9788491465843,Uzumaki,"18,14",1,"26,95",,Libros de cómics,MANGA,4,PLANETA
9788419536655,Verano Hikaru Murió 1,"6,06",0,9,,Libros de cómics,MANGA,4,AZETA
9788419914095,Verano Hikaru Murió 2,"6,06",0,9,,Libros de cómics,MANGA,4,AZETA
9788419914798,Verano Hikaru Murió 3,"6,06",0,9,,Libros de cómics,MANGA,4,AZETA
9788410223523,Verano Hikaru Murió 4,"6,06",0,9,,Libros de cómics,MANGA,4,AZETA
9791387506063,Verano Hikaru Murió 5,"6,06",0,9,,Libros de cómics,MANGA,4,AZETA
9791387831929,Verano Hikaru Murió 7,"6,06",1,9,,Libros de cómics,MANGA,4,AZETA
9788416051816,Vinland Saga 1,"9,34",1,"12,95",,Libros de cómics,MANGA,4,PLANETA
9788416816187,Vinland Saga 12,"8,72",1,"12,95",,Libros de cómics,MANGA,4,PLANETA
9788416816385,Vinland Saga 14,"8,72",1,"12,95",,Libros de cómics,MANGA,4,PLANETA
9788491730651,Vinland Saga 19,"8,72",1,"12,95",,Libros de cómics,MANGA,4,PLANETA
9788416090266,Vinland Saga 2,"9,34",1,"12,95",,Libros de cómics,MANGA,4,PLANETA
9788416244553,Vinland Saga 6,"8,72",1,"12,95",,Libros de cómics,MANGA,4,PLANETA
9788416401277,Vinland Saga 7,"8,72",1,"12,95",,Libros de cómics,MANGA,4,PLANETA
9788416476916,Vinland Saga 8,"8,72",1,"12,95",,Libros de cómics,MANGA,4,PLANETA
9788467979367,Wild Strawberry 1,"3,12",1,"4,99",,Libros de cómics,MANGA,4,ASTURLIBROS
9788410450011,Wistoria 1,"5,31",3,"8,5",,Libros de cómics,MANGA,4,AZETA
9791388055195,Witch Watch 19,"5,72",1,"8,5",,Libros de cómics,MANGA,4,AZETA
9791388055379,Witch Watch 20,"5,72",1,"8,5",,Libros de cómics,MANGA,4,AZETA
9788467944327,Yo-KAI Watch 13,"6,06",1,9,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467925913,Yo-Kai Watch 5,"5,35",1,"7,95",,Libros de cómics,MANGA,4,ASTURLIBROS
9788467925937,Yo-Kai Watch 7,"5,35",1,"7,95",,Libros de cómics,MANGA,4,ASTURLIBROS
9788467933512,Yo-Kai Watch 9,"5,35",2,"7,95",,Libros de cómics,MANGA,4,ASTURLIBROS
9788467936803,Yona 17,"5,38",1,8,,Libros de cómics,MANGA,4,ASTURLIBROS
9788467952209,Yona 35,"5,38",1,8,,Libros de cómics,MANGA,4,ASTURLIBROS
9791399163025,Yubikiri Leo,"8,08",1,12,,Libros de cómics,MANGA,4,AZETA
9791399071368,Yuuan no Kanata 1,"6,39",1,"9,5",,Libros de cómics,MANGA,4,AZETA
9791399163018,Yuuan no Kanata 2,"6,39",1,"9,5",,Libros de cómics,MANGA,4,AZETA
9788467965599,Zelda Minish PE,"11,41",1,"16,95",,Libros de cómics,MANGA,4,ASTURLIBROS
9788467965605,Zelda Oracle PE,"11,41",1,"16,95",,Libros de cómics,MANGA,4,ASTURLIBROS
